group_class,child_const,group_id,child_id,packed_id,packed_hex
Bankside,LOOTINGBAG_CONTAINER_TEXT1,15,7,983047,0x000f0007
Bankside,LOOTINGBAG_DISMISS,15,8,983048,0x000f0008
Bankside,LOOTINGBAG_FRAME,15,9,983049,0x000f0009
Bankside,LOOTINGBAG_FRAME_GRAPHIC0,15,10,983050,0x000f000a
Bankside,LOOTINGBAG_ITEMS,15,11,983051,0x000f000b
Bankside,LEAGUE_SECONDINV_CONTAINER,15,12,983052,0x000f000c
Bankside,LEAGUE_SECONDINV_BANKALL,15,13,983053,0x000f000d
Bankside,LEAGUE_SECONDINV_CONTAINER_TEXT1,15,14,983054,0x000f000e
Bankside,LEAGUE_SECONDINV_DISMISS,15,15,983055,0x000f000f
Bankside,LEAGUE_SECONDINV_FRAME,15,16,983056,0x000f0010
Bankside,LEAGUE_SECONDINV_FRAME_GRAPHIC0,15,17,983057,0x000f0011
Bankside,LEAGUE_SECONDINV_ITEMS,15,18,983058,0x000f0012
Bankside,RUNEPOUCH_CONTAINER,15,19,983059,0x000f0013
Bankside,RUNEPOUCH_BANKALL,15,20,983060,0x000f0014
Bankside,RUNEPOUCH_CONTAINER_TEXT1,15,21,983061,0x000f0015
Bankside,RUNEPOUCH_DISMISS,15,22,983062,0x000f0016
Bankside,RUNEPOUCH_FRAME,15,23,983063,0x000f0017
Bankside,RUNEPOUCH_FRAME_GRAPHIC0,15,24,983064,0x000f0018
Bankside,RUNEPOUCH_CONTENTS,15,25,983065,0x000f0019
Bankside,RUNEPOUCH_TOP,15,26,983066,0x000f001a
Bankside,RUNEPOUCH_LOAD_A,15,27,983067,0x000f001b
Bankside,RUNEPOUCH_LOAD_B,15,28,983068,0x000f001c
Bankside,RUNEPOUCH_LOAD_C,15,29,983069,0x000f001d
Bankside,RUNEPOUCH_LOAD_D,15,30,983070,0x000f001e
Bankside,RUNEPOUCH_LOADOUT_SCROLLBAR,15,31,983071,0x000f001f
Bankside,RUNEPOUCH_LOADOUT_CONTAINER,15,32,983072,0x000f0020
Bankside,RUNEPOUCH_LOADOUT_A,15,33,983073,0x000f0021
Bankside,RUNEPOUCH_NAME_A,15,34,983074,0x000f0022
Bankside,RUNEPOUCH_SELECT_CONTAINER,15,35,983075,0x000f0023
Bankside,RUNEPOUCH_NAME_SELECT_CONTAINER,15,36,983076,0x000f0024
Bankside,RUNEPOUCH_LOADOUT_B,15,37,983077,0x000f0025
Bankside,RUNEPOUCH_NAME_B,15,38,983078,0x000f0026
Bankside,RUNEPOUCH_SELECT_CONTAINER_GRAPHIC0,15,39,983079,0x000f0027
Bankside,RUNEPOUCH_LOADOUT_C,15,40,983080,0x000f0028
Bankside,RUNEPOUCH_NAME_C,15,41,983081,0x000f0029
Bankside,RUNEPOUCH_SELECT_LIST,15,42,983082,0x000f002a
Bankside,RUNEPOUCH_LOADOUT_D,15,43,983083,0x000f002b
Bankside,RUNEPOUCH_NAME_D,15,44,983084,0x000f002c
Bankside,RUNEPOUCH_LOADOUT_E,15,45,983085,0x000f002d
Bankside,RUNEPOUCH_NAME_E,15,46,983086,0x000f002e
Bankside,RUNEPOUCH_LOADOUT_F,15,47,983087,0x000f002f
Bankside,RUNEPOUCH_NAME_F,15,48,983088,0x000f0030
Bankside,RUNEPOUCH_LOADOUT_G,15,49,983089,0x000f0031
Bankside,RUNEPOUCH_NAME_G,15,50,983090,0x000f0032
Bankside,RUNEPOUCH_LOADOUT_H,15,51,983091,0x000f0033
Bankside,RUNEPOUCH_NAME_H,15,52,983092,0x000f0034
Bankside,RUNEPOUCH_LOADOUT_I,15,53,983093,0x000f0035
Bankside,RUNEPOUCH_NAME_I,15,54,983094,0x000f0036
Bankside,RUNEPOUCH_LOADOUT_J,15,55,983095,0x000f0037
Bankside,RUNEPOUCH_NAME_J,15,56,983096,0x000f0038
Bankside,RUNEPOUCH_SELECT_SCROLLBAR,15,57,983097,0x000f0039
Bankside,BANKSIDE_HIGHLIGHT,15,58,983098,0x000f003a
Bankside,PREPOT_DEVICE_CONTAINER,15,59,983099,0x000f003b
Bankside,PREPOT_DEVICE_BANKALL,15,60,983100,0x000f003c
Bankside,PREPOT_DEVICE_FILL,15,61,983101,0x000f003d
Bankside,PREPOT_DEVICE_CONTAINER_TEXT2,15,62,983102,0x000f003e
Bankside,PREPOT_DEVICE_DISMISS,15,63,983103,0x000f003f
Bankside,PREPOT_DEVICE_FRAME,15,64,983104,0x000f0040
Bankside,PREPOT_DEVICE_FRAME_GRAPHIC0,15,65,983105,0x000f0041
Bankside,PREPOT_DEVICE_CONTENTS_CONTAINER,15,66,983106,0x000f0042
Bankside,PREPOT_DEVICE_CONTENTS_BG,15,67,983107,0x000f0043
Bankside,PREPOT_DEVICE_CONTENTS,15,68,983108,0x000f0044
Bankside,PREPOT_DEVICE_CONTENTS_CONTAINER_TEXT2,15,69,983109,0x000f0045
Bankside,PREPOT_DEVICE_LOADOUTS_SCROLLBAR,15,70,983110,0x000f0046
Bankside,PREPOT_DEVICE_LOADOUTS,15,71,983111,0x000f0047
Bankside,PREPOT_DEVICE_LOADOUT_0,15,72,983112,0x000f0048
Bankside,PREPOT_DEVICE_LOADOUT_1,15,73,983113,0x000f0049
Bankside,PREPOT_DEVICE_LOADOUT_2,15,74,983114,0x000f004a
Bankside,PREPOT_DEVICE_LOADOUT_3,15,75,983115,0x000f004b
Bankside,PREPOT_DEVICE_LOADOUT_1_LOAD,15,76,983116,0x000f004c
Bankside,PREPOT_DEVICE_LOADOUT_1_SAVE,15,77,983117,0x000f004d
Bankside,PREPOT_DEVICE_LOADOUT_1_CONTENTS,15,78,983118,0x000f004e
Bankside,PREPOT_DEVICE_LOADOUT_2_LOAD,15,79,983119,0x000f004f
Bankside,PREPOT_DEVICE_LOADOUT_2_SAVE,15,80,983120,0x000f0050
Bankside,PREPOT_DEVICE_LOADOUT_2_CONTENTS,15,81,983121,0x000f0051
Bankside,PREPOT_DEVICE_LOADOUT_3_LOAD,15,82,983122,0x000f0052
Bankside,PREPOT_DEVICE_LOADOUT_3_SAVE,15,83,983123,0x000f0053
Bankside,PREPOT_DEVICE_LOADOUT_3_CONTENTS,15,84,983124,0x000f0054
Bankside,PREPOT_DEVICE_LOADOUT_0_LOAD,15,85,983125,0x000f0055
Bankside,PREPOT_DEVICE_LOADOUT_0_SAVE,15,86,983126,0x000f0056
Bankside,PREPOT_DEVICE_LOADOUT_0_CONTENTS,15,87,983127,0x000f0057
Bankside,RUNEPOUCH_LOAD_E,15,88,983128,0x000f0058
Bankside,RUNEPOUCH_LOAD_F,15,89,983129,0x000f0059
Bankside,RUNEPOUCH_LOAD_G,15,90,983130,0x000f005a
Bankside,RUNEPOUCH_LOAD_H,15,91,983131,0x000f005b
Bankside,RUNEPOUCH_LOAD_I,15,92,983132,0x000f005c
Bankside,RUNEPOUCH_LOAD_J,15,93,983133,0x000f005d
Bankside,RUNEPOUCH_NAME_SELECT_CONTAINER_GRAPHIC0,15,94,983134,0x000f005e
Bankside,RUNEPOUCH_NAME_SELECT_LIST,15,95,983135,0x000f005f
Bankside,RUNEPOUCH_NAME_SELECT_SCROLLBAR,15,96,983136,0x000f0060
Oculus,UNIVERSE,16,0,1048576,0x00100000
Oculus,VIEWPORT,16,1,1048577,0x00100001
Oculus,HUD,16,2,1048578,0x00100002
Oculus,INFOPANEL,16,3,1048579,0x00100003
Oculus,FRAME,16,4,1048580,0x00100004
Oculus,INFO,16,5,1048581,0x00100005
Oculus,LEFT,16,6,1048582,0x00100006
Oculus,F1,16,7,1048583,0x00100007
Oculus,FLASHER1,16,8,1048584,0x00100008
Oculus,W,16,9,1048585,0x00100009
Oculus,A,16,10,1048586,0x0010000a
Oculus,S,16,11,1048587,0x0010000b
Oculus,D,16,12,1048588,0x0010000c
Oculus,R,16,13,1048589,0x0010000d
Oculus,F,16,14,1048590,0x0010000e
Oculus,LEFT_TEXT8,16,15,1048591,0x0010000f
Oculus,PAGEDOWN,16,16,1048592,0x00100010
Oculus,PAGEUP,16,17,1048593,0x00100011
Oculus,LEFT_TEXT11,16,18,1048594,0x00100012
Oculus,RIGHT,16,19,1048595,0x00100013
Oculus,ESC,16,20,1048596,0x00100014
Oculus,FLASHER2,16,21,1048597,0x00100015
Oculus,RIGHT_GRAPHIC2,16,22,1048598,0x00100016
Oculus,RIGHT_GRAPHIC3,16,23,1048599,0x00100017
Oculus,RIGHT_GRAPHIC4,16,24,1048600,0x00100018
Oculus,RIGHT_GRAPHIC5,16,25,1048601,0x00100019
Oculus,RIGHT_GRAPHIC6,16,26,1048602,0x0010001a
Oculus,RIGHT_GRAPHIC7,16,27,1048603,0x0010001b
Oculus,RIGHT_GRAPHIC8,16,28,1048604,0x0010001c
Oculus,RIGHT_GRAPHIC9,16,29,1048605,0x0010001d
Oculus,RIGHT_TEXT10,16,30,1048606,0x0010001e
Oculus,SPACE,16,31,1048607,0x0010001f
Oculus,FLASHER3,16,32,1048608,0x00100020
Oculus,RIGHT_TEXT13,16,33,1048609,0x00100021
TelenexusTeleport,UNIVERSE,17,0,1114112,0x00110000
TelenexusTeleport,FRAME,17,1,1114113,0x00110001
TelenexusTeleport,CONTENT,17,2,1114114,0x00110002
TelenexusTeleport,NEXUS_MODEL,17,3,1114115,0x00110003
TelenexusTeleport,SCRY_PORTAL,17,4,1114116,0x00110004
TelenexusTeleport,OPTIONS_FRAME,17,5,1114117,0x00110005
TelenexusTeleport,LIST_1,17,6,1114118,0x00110006
TelenexusTeleport,EXTRA_KEY_LISTENERS,17,7,1114119,0x00110007
TelenexusTeleport,KEY_LISTENERS,17,8,1114120,0x00110008
TelenexusTeleport,LIST_1_RECT2,17,9,1114121,0x00110009
TelenexusTeleport,OPTIONS_LAYER,17,10,1114122,0x0011000a
TelenexusTeleport,SCROLLING1,17,11,1114123,0x0011000b
TelenexusTeleport,TEXT1,17,12,1114124,0x0011000c
TelenexusTeleport,ROWS1,17,13,1114125,0x0011000d
TelenexusTeleport,SCROLLBAR1,17,14,1114126,0x0011000e
TelenexusTeleport,GFX1,17,15,1114127,0x0011000f
TelenexusTeleport,EXTRAS,17,16,1114128,0x00110010
TelenexusTeleport,ROWS2,17,17,1114129,0x00110011
TelenexusTeleport,GFX2,17,18,1114130,0x00110012
OsmControlsGuide,UNIVERSE,18,0,1179648,0x00120000
OsmControlsGuide,UNIVERSE_GRAPHIC0,18,1,1179649,0x00120001
OsmControlsGuide,CONTENT,18,2,1179650,0x00120002
OsmControlsGuide,_1,18,3,1179651,0x00120003
OsmControlsGuide,_1_GRAPHIC0,18,4,1179652,0x00120004
OsmControlsGuide,_1_TEXT1,18,5,1179653,0x00120005
OsmControlsGuide,_1_TEXT2,18,6,1179654,0x00120006
OsmControlsGuide,_2,18,7,1179655,0x00120007
OsmControlsGuide,_2_GRAPHIC0,18,8,1179656,0x00120008
OsmControlsGuide,_2_TEXT1,18,9,1179657,0x00120009
OsmControlsGuide,_3,18,10,1179658,0x0012000a
OsmControlsGuide,_3_GRAPHIC0,18,11,1179659,0x0012000b
OsmControlsGuide,_3_TEXT1,18,12,1179660,0x0012000c
OsmControlsGuide,_4,18,13,1179661,0x0012000d
OsmControlsGuide,_4_GRAPHIC0,18,14,1179662,0x0012000e
OsmControlsGuide,_4_TEXT1,18,15,1179663,0x0012000f
OsmControlsGuide,_5,18,16,1179664,0x00120010
OsmControlsGuide,_5_GRAPHIC0,18,17,1179665,0x00120011
OsmControlsGuide,_5_TEXT1,18,18,1179666,0x00120012
OsmControlsGuide,_6,18,19,1179667,0x00120013
OsmControlsGuide,_6_GRAPHIC0,18,20,1179668,0x00120014
OsmControlsGuide,_6_TEXT1,18,21,1179669,0x00120015
OsmControlsGuide,NEXT,18,22,1179670,0x00120016
OsmControlsGuide,PREVIOUS,18,23,1179671,0x00120017
OsmControlsGuide,CONTENT_GRAPHIC8,18,24,1179672,0x00120018
Telenexus,UNIVERSE,19,0,1245184,0x00130000
Telenexus,FRAME,19,1,1245185,0x00130001
Telenexus,CONTENTS,19,2,1245186,0x00130002
Telenexus,LEFT_SIDE,19,3,1245187,0x00130003
Telenexus,AVAILABLE_TEXT,19,4,1245188,0x00130004
Telenexus,LIST1,19,5,1245189,0x00130005
Telenexus,ARROW1,19,6,1245190,0x00130006
Telenexus,MIDDLE,19,7,1245191,0x00130007
Telenexus,SLOTS_TEXT,19,8,1245192,0x00130008
Telenexus,LIST2,19,9,1245193,0x00130009
Telenexus,ARROW2,19,10,1245194,0x0013000a
Telenexus,RIGHT_SIDE,19,11,1245195,0x0013000b
Telenexus,RIGHT_SIDE_RECT0,19,12,1245196,0x0013000c
Telenexus,RIGHT_SIDE_RECT1,19,13,1245197,0x0013000d
Telenexus,CLICK_LAYER,19,14,1245198,0x0013000e
Telenexus,TELENEXUS_DONEBUTTON,19,15,1245199,0x0013000f
Telenexus,RADIO_BUTTON,19,16,1245200,0x00130010
Telenexus,CLICK_TEXT,19,17,1245201,0x00130011
Telenexus,CLICK_SET,19,18,1245202,0x00130012
Telenexus,PORTAL_MODEL,19,19,1245203,0x00130013
Telenexus,RADIO_BUTTON_OPTIONS,19,20,1245204,0x00130014
Telenexus,BUTTON_GFX,19,21,1245205,0x00130015
Telenexus,BUTTON_TEXT,19,22,1245206,0x00130016
Telenexus,LIST1_RECT0,19,23,1245207,0x00130017
Telenexus,LIST2_RECT0,19,24,1245208,0x00130018
Telenexus,SCROLLING1,19,25,1245209,0x00130019
Telenexus,ROWS1,19,26,1245210,0x0013001a
Telenexus,NON_SLOTTED_LIST,19,27,1245211,0x0013001b
Telenexus,DRAG_HANDLES1,19,28,1245212,0x0013001c
Telenexus,SCROLLBAR1,19,29,1245213,0x0013001d
Telenexus,COST_BOUNDS,19,30,1245214,0x0013001e
Telenexus,CONFIRM,19,31,1245215,0x0013001f
Telenexus,CONFIRM_RECT0,19,32,1245216,0x00130020
Telenexus,CONFIRM_DETAILS_TEXT,19,33,1245217,0x00130021
Telenexus,CONFIRM_DETAILS,19,34,1245218,0x00130022
Telenexus,TELENEXUS_CONFIRM,19,35,1245219,0x00130023
Telenexus,TELENEXUS_CANCEL,19,36,1245220,0x00130024
Telenexus,CONFIRM_GFX,19,37,1245221,0x00130025
Telenexus,CONFIRM_TEXT,19,38,1245222,0x00130026
Telenexus,COST_CONTAINER,19,39,1245223,0x00130027
Telenexus,CANCEL_GFX,19,40,1245224,0x00130028
Telenexus,CANCEL_TEXT,19,41,1245225,0x00130029
Telenexus,SCROLLING2,19,42,1245226,0x0013002a
Telenexus,ROWS2,19,43,1245227,0x0013002b
Telenexus,SLOTTED_LIST,19,44,1245228,0x0013002c
Telenexus,DRAG_HANDLES2,19,45,1245229,0x0013002d
Telenexus,SCROLLBAR2,19,46,1245230,0x0013002e
BondPrompt,UNIVERSE,20,0,1310720,0x00140000
BondPrompt,MODEL_L,20,1,1310721,0x00140001
BondPrompt,MODEL_R,20,2,1310722,0x00140002
BondPrompt,TEXT_PRIMARY,20,3,1310723,0x00140003
BondPrompt,TEXT_SECONDARY,20,4,1310724,0x00140004
BondPrompt,CLOSE,20,5,1310725,0x00140005
BondPrompt,STORE_BUTTON,20,6,1310726,0x00140006
BondPrompt,BOND_BUTTON,20,7,1310727,0x00140007
RaidsChallenge,BACKGROUNDS,21,0,1376256,0x00150000
RaidsChallenge,LIST,21,1,1376257,0x00150001
RaidsChallenge,UNIVERSE,21,2,1376258,0x00150002
RaidsChallenge,FRAME,21,3,1376259,0x00150003
RaidsChallenge,CONTENT,21,4,1376260,0x00150004
RaidsChallenge,SCROLLING,21,5,1376261,0x00150005
RaidsChallenge,LIST_SCROLLBAR,21,6,1376262,0x00150006
RaidsChallenge,DISPLAY,21,7,1376263,0x00150007
RaidsChallenge,DISPLAY_RECT0,21,8,1376264,0x00150008
RaidsChallenge,DISPLAY_RECT1,21,9,1376265,0x00150009
RaidsChallenge,DISPLAY_RECT2,21,10,1376266,0x0015000a
RaidsChallenge,BRACKET,21,11,1376267,0x0015000b
RaidsChallenge,GLOBAL_TITLE,21,12,1376268,0x0015000c
RaidsChallenge,GLOBAL_TIME,21,13,1376269,0x0015000d
RaidsChallenge,TARGET_TITLE,21,14,1376270,0x0015000e
RaidsChallenge,TARGET_TIME,21,15,1376271,0x0015000f
RaidsChallenge,WORLD_TIMES,21,16,1376272,0x00150010
RaidsChallenge,WORLD_NAMES,21,17,1376273,0x00150011
RaidsChallenge,WORLD,21,18,1376274,0x00150012
Killbot,UNIVERSE,22,0,1441792,0x00160000
Killbot,FRAME,22,1,1441793,0x00160001
Killbot,UNIVERSE_MODEL1,22,2,1441794,0x00160002
Killbot,UNIVERSE_MODEL2,22,3,1441795,0x00160003
Killbot,ITEMS,22,4,1441796,0x00160004
TobChests,UNIVERSE,23,0,1507328,0x00170000
TobChests,FRAME,23,1,1507329,0x00170001
TobChests,CONTENT,23,2,1507330,0x00170002
TobChests,CONTENT_MODEL0,23,3,1507331,0x00170003
TobChests,CONTENT_MODEL1,23,4,1507332,0x00170004
TobChests,CONTENT_MODEL2,23,5,1507333,0x00170005
TobChests,BANK,23,6,1507334,0x00170006
TobChests,BANK_ICON,23,7,1507335,0x00170007
TobChests,INVENTORY,23,8,1507336,0x00170008
TobChests,INVENTORY_ICON,23,9,1507337,0x00170009
TobChests,DISCARD,23,10,1507338,0x0017000a
TobChests,DISCARD_ICON,23,11,1507339,0x0017000b
TobChests,ITEMS,23,12,1507340,0x0017000c
BarrowsOverlay,UNIVERSE,24,0,1572864,0x00180000
BarrowsOverlay,DODGER,24,1,1572865,0x00180001
BarrowsOverlay,CONTENT,24,2,1572866,0x00180002
BarrowsOverlay,HUD,24,3,1572867,0x00180003
BarrowsOverlay,BROTHERS,24,4,1572868,0x00180004
BarrowsOverlay,KILLCOUNT,24,5,1572869,0x00180005
BarrowsOverlay,AHRIM,24,6,1572870,0x00180006
BarrowsOverlay,DHAROK,24,7,1572871,0x00180007
BarrowsOverlay,GUTHAN,24,8,1572872,0x00180008
BarrowsOverlay,KARIL,24,9,1572873,0x00180009
BarrowsOverlay,TORAG,24,10,1572874,0x0018000a
BarrowsOverlay,VERAC,24,11,1572875,0x0018000b
BarrowsOverlay,TOOLTIP,24,12,1572876,0x0018000c
BarrowsPuzzle,UNIVERSE,25,0,1638400,0x00190000
BarrowsPuzzle,BACKGROUND,25,1,1638401,0x00190001
BarrowsPuzzle,SEQUENCE,25,2,1638402,0x00190002
BarrowsPuzzle,_1,25,3,1638403,0x00190003
BarrowsPuzzle,SEQUENCE_TEXT1,25,4,1638404,0x00190004
BarrowsPuzzle,_2,25,5,1638405,0x00190005
BarrowsPuzzle,SEQUENCE_TEXT3,25,6,1638406,0x00190006
BarrowsPuzzle,_3,25,7,1638407,0x00190007
BarrowsPuzzle,SEQUENCE_TEXT5,25,8,1638408,0x00190008
BarrowsPuzzle,SEQUENCE_MODEL6,25,9,1638409,0x00190009
BarrowsPuzzle,SEQUENCE_TEXT7,25,10,1638410,0x0019000a
BarrowsPuzzle,UNIVERSE_TEXT2,25,11,1638411,0x0019000b
BarrowsPuzzle,A,25,12,1638412,0x0019000c
BarrowsPuzzle,PIC_A,25,13,1638413,0x0019000d
BarrowsPuzzle,B,25,14,1638414,0x0019000e
BarrowsPuzzle,PIC_B,25,15,1638415,0x0019000f
BarrowsPuzzle,C,25,16,1638416,0x00190010
BarrowsPuzzle,PIC_C,25,17,1638417,0x00190011
PirateCombilock,UNIVERSE,26,0,1703936,0x001a0000
PirateCombilock,UNIVERSE_MODEL0,26,1,1703937,0x001a0001
PirateCombilock,UNIVERSE_MODEL1,26,2,1703938,0x001a0002
PirateCombilock,UNIVERSE_MODEL2,26,3,1703939,0x001a0003
PirateCombilock,LEFT_ARROWS,26,4,1703940,0x001a0004
PirateCombilock,LEFT_UP,26,5,1703941,0x001a0005
PirateCombilock,LEFT_DOWN,26,6,1703942,0x001a0006
PirateCombilock,CENTRE_ARROWS,26,7,1703943,0x001a0007
PirateCombilock,CENTRE_UP,26,8,1703944,0x001a0008
PirateCombilock,CENTRE_DOWN,26,9,1703945,0x001a0009
PirateCombilock,RIGHT_ARROWS,26,10,1703946,0x001a000a
PirateCombilock,RIGHT_UP,26,11,1703947,0x001a000b
PirateCombilock,RIGHT_DOWN,26,12,1703948,0x001a000c
PirateCombilock,LEFT_TOP,26,13,1703949,0x001a000d
PirateCombilock,CENTRE_TOP,26,14,1703950,0x001a000e
PirateCombilock,RIGHT_TOP,26,15,1703951,0x001a000f
PirateCombilock,LEFT_MIDDLE,26,16,1703952,0x001a0010
PirateCombilock,CENTRE_MIDDLE,26,17,1703953,0x001a0011
PirateCombilock,RIGHT_MIDDLE,26,18,1703954,0x001a0012
PirateCombilock,LEFT_BOTTOM,26,19,1703955,0x001a0013
PirateCombilock,CENTRE_BOTTOM,26,20,1703956,0x001a0014
PirateCombilock,RIGHT_BOTTOM,26,21,1703957,0x001a0015
PirateCombilock,LEFT_TEXT,26,22,1703958,0x001a0016
PirateCombilock,CENTRE_TEXT,26,23,1703959,0x001a0017
PirateCombilock,RIGHT_TEXT,26,24,1703960,0x001a0018
PirateCombilock,CONFIRM,26,25,1703961,0x001a0019
PirateCombilock,UNIVERSE_TEXT25,26,26,1703962,0x001a001a
Pillory,UNIVERSE,27,0,1769472,0x001b0000
Pillory,UNIVERSE_RECT0,27,1,1769473,0x001b0001
Pillory,UNIVERSE_MODEL1,27,2,1769474,0x001b0002
Pillory,PILLORY_LOCK,27,3,1769475,0x001b0003
Pillory,PILLORY_KEY1,27,4,1769476,0x001b0004
Pillory,PILLORY_KEY2,27,5,1769477,0x001b0005
Pillory,PILLORY_KEY3,27,6,1769478,0x001b0006
Pillory,BUTTON1,27,7,1769479,0x001b0007
Pillory,BUTTON2,27,8,1769480,0x001b0008
Pillory,BUTTON3,27,9,1769481,0x001b0009
Pillory,PILLORY_LOCK_DONE_1,27,10,1769482,0x001b000a
Pillory,PILLORY_LOCK_DONE_2,27,11,1769483,0x001b000b
Pillory,PILLORY_LOCK_DONE_3,27,12,1769484,0x001b000c
Pillory,PILLORY_LOCK_DONE_4,27,13,1769485,0x001b000d
Pillory,PILLORY_LOCK_DONE_5,27,14,1769486,0x001b000e
Pillory,PILLORY_LOCK_DONE_6,27,15,1769487,0x001b000f
Pillory,PILLORY_FLASH1,27,16,1769488,0x001b0010
Pillory,PILLORY_FLASH2,27,17,1769489,0x001b0011
Pillory,PILLORY_FLASH3,27,18,1769490,0x001b0012
Pillory,PILLORY_FLASH4,27,19,1769491,0x001b0013
Pillory,PILLORY_FLASH5,27,20,1769492,0x001b0014
Pillory,PILLORY_FLASH6,27,21,1769493,0x001b0015
Pillory,UNIVERSE_GRAPHIC21,27,22,1769494,0x001b0016
TobHud,UNIVERSE,28,0,1835008,0x001c0000
TobHud,ATMOSPHERIC,28,1,1835009,0x001c0001
TobHud,SAFEZONE,28,2,1835010,0x001c0002
TobHud,HUD,28,3,1835011,0x001c0003
TobHud,LEFT_DODGER_NAMES,28,4,1835012,0x001c0004
TobHud,NAMES_CONTAINER,28,5,1835013,0x001c0005
TobHud,LEFT_DODGER_STATUS,28,6,1835014,0x001c0006
TobHud,STATUS_CONTAINER,28,7,1835015,0x001c0007
TobHud,MIDDLE_DODGER,28,8,1835016,0x001c0008
TobHud,PROGRESS_CONTAINER,28,9,1835017,0x001c0009
TobHud,NAMES_CONTAINER_GRAPHIC0,28,10,1835018,0x001c000a
TobHud,NAMES_HEADER,28,11,1835019,0x001c000b
TobHud,NAMES,28,12,1835020,0x001c000c
TobHud,SPECTATOR_CONTAINER,28,13,1835021,0x001c000d
TobHud,SPECTATOR_CONTAINER_GRAPHIC0,28,14,1835022,0x001c000e
TobHud,SPECTATOR_EXIT,28,15,1835023,0x001c000f
TobHud,_0_CONTAINER,28,16,1835024,0x001c0010
TobHud,_0_CONTAINER_GRAPHIC0,28,17,1835025,0x001c0011
TobHud,_0_CONTAINER_GRAPHIC1,28,18,1835026,0x001c0012
TobHud,_0_FILLER,28,19,1835027,0x001c0013
TobHud,_1_CONTAINER,28,20,1835028,0x001c0014
TobHud,_1_CONTAINER_GRAPHIC0,28,21,1835029,0x001c0015
TobHud,_1_CONTAINER_GRAPHIC1,28,22,1835030,0x001c0016
TobHud,_1_FILLER,28,23,1835031,0x001c0017
TobHud,_2_CONTAINER,28,24,1835032,0x001c0018
TobHud,_2_CONTAINER_GRAPHIC0,28,25,1835033,0x001c0019
TobHud,_2_CONTAINER_GRAPHIC1,28,26,1835034,0x001c001a
TobHud,_2_FILLER,28,27,1835035,0x001c001b
TobHud,_3_CONTAINER,28,28,1835036,0x001c001c
TobHud,_3_CONTAINER_GRAPHIC0,28,29,1835037,0x001c001d
TobHud,_3_CONTAINER_GRAPHIC1,28,30,1835038,0x001c001e
TobHud,_3_FILLER,28,31,1835039,0x001c001f
TobHud,_4_CONTAINER,28,32,1835040,0x001c0020
TobHud,_4_CONTAINER_GRAPHIC0,28,33,1835041,0x001c0021
TobHud,_4_CONTAINER_GRAPHIC1,28,34,1835042,0x001c0022
TobHud,_4_FILLER,28,35,1835043,0x001c0023
TobHud,PROGRESS_BAR,28,36,1835044,0x001c0024
TobHud,PROGRESS_TEXT,28,37,1835045,0x001c0025
TobHud,TOOLTIP,28,38,1835046,0x001c0026
BlastFurnacePlanScroll,CONTENTS_MODEL0,29,0,1900544,0x001d0000
BlastFurnacePlanScroll,X_2,29,1,1900545,0x001d0001
BlastFurnacePlanScroll,CONTENTS_TEXT2,29,2,1900546,0x001d0002
BlastFurnacePlanScroll,CONTENTS_TEXT3,29,3,1900547,0x001d0003
BlastFurnacePlanScroll,CONTENTS_TEXT4,29,4,1900548,0x001d0004
BlastFurnacePlanScroll,CONTENTS_TEXT5,29,5,1900549,0x001d0005
BlastFurnacePlanScroll,CONTENTS_TEXT6,29,6,1900550,0x001d0006
BlastFurnacePlanScroll,CONTENTS_TEXT7,29,7,1900551,0x001d0007
BlastFurnacePlanScroll,CONTENTS_TEXT8,29,8,1900552,0x001d0008
BlastFurnacePlanScroll,CONTENTS_TEXT9,29,9,1900553,0x001d0009
BlastFurnacePlanScroll,CONTENTS_TEXT10,29,10,1900554,0x001d000a
BlastFurnacePlanScroll,CONTENTS_TEXT11,29,11,1900555,0x001d000b
BlastFurnacePlanScroll,X_1,29,12,1900556,0x001d000c
BlastFurnacePlanScroll,X_3,29,13,1900557,0x001d000d
BlastFurnacePlanScroll,X_4,29,14,1900558,0x001d000e
BlastFurnacePlanScroll,UNIVERSE,29,15,1900559,0x001d000f
BlastFurnacePlanScroll,DODGER,29,16,1900560,0x001d0010
BlastFurnacePlanScroll,CONTENTS,29,17,1900561,0x001d0011
BlastFurnaceTempGauge,ROOT_TEXT0,30,0,1966080,0x001e0000
BlastFurnaceTempGauge,TEMP_GAUGE_FUELFLAG,30,1,1966081,0x001e0001
BlastFurnaceTempGauge,TEMP_GAUGE_BROKENFLAG,30,2,1966082,0x001e0002
BlastFurnaceTempGauge,TEMP_GAUGE_NEEDLE,30,3,1966083,0x001e0003
BlastFurnaceTempGauge,ROOT_GRAPHIC4,30,4,1966084,0x001e0004
BlastFurnaceTempGauge,BLAST_FURNACE_TEMP_GAUGE_CLOSE_BUTTON_GRAPHIC0,30,5,1966085,0x001e0005
BlastFurnaceTempGauge,BLAST_FURNACE_TEMP_GAUGE_CLOSE_BUTTON,30,6,1966086,0x001e0006
BoardgamesChallenge,UNIVERSE,31,0,2031616,0x001f0000
BoardgamesChallenge,FRAME,31,1,2031617,0x001f0001
BoardgamesChallenge,CONTENTS,31,2,2031618,0x001f0002
BoardgamesChallenge,GAMES,31,3,2031619,0x001f0003
BoardgamesChallenge,GAMES_TEXT0,31,4,2031620,0x001f0004
