id,name,runelite_const,config_name,combat_level,size,on_minimap,is_follower,ops,stat_attack,stat_defence,stat_strength,stat_hitpoints,stat_ranged,stat_magic,varbit_id,varp_id,multi_children,category,params
151,Hangman game,POH_HANGMAN_ARMOUR8,poh_hangman_armour8,0,2,1,0,Guess-letter|Banish,1,1,1,1,1,1,,,,297,
152,Hangman game,POH_HANGMAN_ARMOUR9,poh_hangman_armour9,0,2,1,0,Guess-letter|Banish,1,1,1,1,1,1,,,,297,
153,Hangman game,POH_HANGMAN_ARMOUR10,poh_hangman_armour10,0,2,1,0,Reset|Banish,1,1,1,1,1,1,,,,297,
154,Treasure fairy,POH_TREASURE_HUNT_FAIRY,poh_treasure_hunt_fairy,0,1,1,0,,1,1,1,1,1,1,,,,0,
155,Jacky Jester,POH_MIMIC,poh_mimic,0,1,1,0,Banish,1,1,1,1,1,1,,,,0,
156,Combat stone,POH_TBT_LIMESTONE_DESTROYED,poh_tbt_limestone_destroyed,0,1,1,0,,1,1,1,80,1,1,,,,298,
157,Combat stone,POH_TBT_LIMESTONE_000,poh_tbt_limestone_000,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
158,Combat stone,POH_TBT_LIMESTONE_001,poh_tbt_limestone_001,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
159,Combat stone,POH_TBT_LIMESTONE_002,poh_tbt_limestone_002,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
160,Combat stone,POH_TBT_LIMESTONE_003,poh_tbt_limestone_003,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
161,Combat stone,POH_TBT_LIMESTONE_010,poh_tbt_limestone_010,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
162,Combat stone,POH_TBT_LIMESTONE_011,poh_tbt_limestone_011,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
163,Combat stone,POH_TBT_LIMESTONE_012,poh_tbt_limestone_012,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
164,Combat stone,POH_TBT_LIMESTONE_013,poh_tbt_limestone_013,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
165,Combat stone,POH_TBT_LIMESTONE_020,poh_tbt_limestone_020,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
166,Combat stone,POH_TBT_LIMESTONE_021,poh_tbt_limestone_021,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
167,Combat stone,POH_TBT_LIMESTONE_022,poh_tbt_limestone_022,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
168,Combat stone,POH_TBT_LIMESTONE_023,poh_tbt_limestone_023,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
169,Combat stone,POH_TBT_LIMESTONE_030,poh_tbt_limestone_030,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
170,Combat stone,POH_TBT_LIMESTONE_031,poh_tbt_limestone_031,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
171,Combat stone,POH_TBT_LIMESTONE_032,poh_tbt_limestone_032,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
172,Combat stone,POH_TBT_LIMESTONE_033,poh_tbt_limestone_033,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
173,Combat stone,POH_TBT_LIMESTONE_100,poh_tbt_limestone_100,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
174,Combat stone,POH_TBT_LIMESTONE_101,poh_tbt_limestone_101,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
175,Combat stone,POH_TBT_LIMESTONE_102,poh_tbt_limestone_102,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
176,Combat stone,POH_TBT_LIMESTONE_103,poh_tbt_limestone_103,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
177,Combat stone,POH_TBT_LIMESTONE_110,poh_tbt_limestone_110,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
178,Combat stone,POH_TBT_LIMESTONE_111,poh_tbt_limestone_111,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
179,Combat stone,POH_TBT_LIMESTONE_112,poh_tbt_limestone_112,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
180,Combat stone,POH_TBT_LIMESTONE_113,poh_tbt_limestone_113,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
181,Combat stone,POH_TBT_LIMESTONE_120,poh_tbt_limestone_120,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
182,Combat stone,POH_TBT_LIMESTONE_121,poh_tbt_limestone_121,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
183,Combat stone,POH_TBT_LIMESTONE_122,poh_tbt_limestone_122,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
184,Combat stone,POH_TBT_LIMESTONE_123,poh_tbt_limestone_123,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
185,Combat stone,POH_TBT_LIMESTONE_130,poh_tbt_limestone_130,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
186,Combat stone,POH_TBT_LIMESTONE_131,poh_tbt_limestone_131,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
187,Combat stone,POH_TBT_LIMESTONE_132,poh_tbt_limestone_132,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
188,Combat stone,POH_TBT_LIMESTONE_133,poh_tbt_limestone_133,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
189,Combat stone,POH_TBT_LIMESTONE_200,poh_tbt_limestone_200,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
190,Combat stone,POH_TBT_LIMESTONE_201,poh_tbt_limestone_201,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
191,Combat stone,POH_TBT_LIMESTONE_202,poh_tbt_limestone_202,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
192,Combat stone,POH_TBT_LIMESTONE_203,poh_tbt_limestone_203,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
193,Combat stone,POH_TBT_LIMESTONE_210,poh_tbt_limestone_210,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
194,Combat stone,POH_TBT_LIMESTONE_211,poh_tbt_limestone_211,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
195,Combat stone,POH_TBT_LIMESTONE_212,poh_tbt_limestone_212,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
196,Combat stone,POH_TBT_LIMESTONE_213,poh_tbt_limestone_213,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
197,Combat stone,POH_TBT_LIMESTONE_220,poh_tbt_limestone_220,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
198,Combat stone,POH_TBT_LIMESTONE_221,poh_tbt_limestone_221,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
199,Combat stone,POH_TBT_LIMESTONE_222,poh_tbt_limestone_222,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
200,Combat stone,POH_TBT_LIMESTONE_223,poh_tbt_limestone_223,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
201,Combat stone,POH_TBT_LIMESTONE_230,poh_tbt_limestone_230,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
202,Combat stone,POH_TBT_LIMESTONE_231,poh_tbt_limestone_231,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
203,Combat stone,POH_TBT_LIMESTONE_232,poh_tbt_limestone_232,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
204,Combat stone,POH_TBT_LIMESTONE_233,poh_tbt_limestone_233,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
205,Combat stone,POH_TBT_LIMESTONE_300,poh_tbt_limestone_300,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
206,Combat stone,POH_TBT_LIMESTONE_301,poh_tbt_limestone_301,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
207,Combat stone,POH_TBT_LIMESTONE_302,poh_tbt_limestone_302,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
208,Combat stone,POH_TBT_LIMESTONE_303,poh_tbt_limestone_303,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
209,Combat stone,POH_TBT_LIMESTONE_310,poh_tbt_limestone_310,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
210,Combat stone,POH_TBT_LIMESTONE_311,poh_tbt_limestone_311,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
211,Combat stone,POH_TBT_LIMESTONE_312,poh_tbt_limestone_312,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
212,Combat stone,POH_TBT_LIMESTONE_313,poh_tbt_limestone_313,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
213,Combat stone,POH_TBT_LIMESTONE_320,poh_tbt_limestone_320,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
214,Combat stone,POH_TBT_LIMESTONE_321,poh_tbt_limestone_321,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
215,Combat stone,POH_TBT_LIMESTONE_322,poh_tbt_limestone_322,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
216,Combat stone,POH_TBT_LIMESTONE_323,poh_tbt_limestone_323,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
217,Combat stone,POH_TBT_LIMESTONE_330,poh_tbt_limestone_330,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
218,Combat stone,POH_TBT_LIMESTONE_331,poh_tbt_limestone_331,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
219,Combat stone,POH_TBT_LIMESTONE_332,poh_tbt_limestone_332,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
220,Combat stone,POH_TBT_LIMESTONE_333,poh_tbt_limestone_333,0,1,1,0,Hit,1,1,1,80,1,1,,,,298,
221,Rick,POH_SERVANT_DOGSBODY,poh_servant_dogsbody,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,300,
222,null,POH_SERVANT_MULTI_DOGSBODY,poh_servant_multi_dogsbody,1,1,1,0,,1,1,1,1,1,1,2190,,"[221,-1,221,221,221,221,221,221,221,-1]",0,
223,Maid,POH_SERVANT_WAITER_WOMAN,poh_servant_waiter_woman,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,300,
224,null,POH_SERVANT_MULTI_WAITER_WOMAN,poh_servant_multi_waiter_woman,1,1,1,0,,1,1,1,1,1,1,2190,,"[223,223,223,-1,223,223,223,223,223,-1]",0,
225,Cook,POH_SERVANT_COOK_WOMAN,poh_servant_cook_woman,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,300,
226,null,POH_SERVANT_MULTI_COOK_WOMAN,poh_servant_multi_cook_woman,1,1,1,0,,1,1,1,1,1,1,2190,,"[225,225,225,225,225,-1,225,225,225,-1]",0,
227,Butler,POH_SERVANT_MAITRE_D_MAN,poh_servant_maitre_d_man,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,300,
228,null,POH_SERVANT_MULTI_MAITRE_D_MAN,poh_servant_multi_maitre_d_man,1,1,1,0,,1,1,1,1,1,1,2190,,"[227,227,227,227,227,227,-1,227,227,-1]",0,
229,Demon butler,POH_SERVANT_DEMON,poh_servant_demon,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,300,
230,null,POH_SERVANT_MULTI_DEMON,poh_servant_multi_demon,1,1,1,0,,1,1,1,1,1,1,2190,,"[229,229,229,229,229,229,229,229,-1]",0,
231,Wolf,PACK_WOLF3,pack_wolf3,25,2,1,0,Attack,20,22,16,34,1,1,,,,310,"{""50"":9,""26"":0,""46"":2859}"
232,Jungle Wolf,JUNGLE_WOLF,jungle_wolf,64,2,1,0,Attack,50,52,55,69,1,1,,,,310,"{""50"":9,""26"":0,""46"":2859}"
233,Macaroni Penguin,MACARONI_PENGUIN,macaroni_penguin,0,1,1,0,,1,1,1,1,1,1,,,,0,
234,Butterfly,BUTTERFLY,butterfly,0,1,0,0,,1,1,1,1,1,1,,,,248,
235,Butterfly,BUTTERFLY2,butterfly2,0,1,0,0,,1,1,1,1,1,1,,,,248,
236,Butterfly,BUTTERFLY_BLUEMORPO,butterfly_bluemorpo,0,1,0,0,,1,1,1,1,1,1,,,,248,
237,Butterfly,BUTTERFLY_TIGERSWALLOWTAIL,butterfly_tigerswallowtail,0,1,0,0,,1,1,1,1,1,1,,,,248,
238,Butterfly,BUTTERFLY_VICEROY,butterfly_viceroy,0,1,0,0,,1,1,1,1,1,1,,,,248,
239,King Black Dragon,KING_DRAGON,king_dragon,276,5,1,0,Attack,240,240,240,240,1,240,,,,347,"{""1361"":2,""50"":27,""5"":40,""6"":90,""7"":90,""8"":80,""26"":0,""46"":536,""190"":1}"
240,Black demon,BLACK_DEMON_STRONGHOLDCAVE_1,black_demon_strongholdcave_1,172,3,1,0,Attack,145,152,148,157,1,1,,,,275,"{""50"":30,""8"":-10,""26"":1,""46"":25772}"
241,Baby blue dragon,BABYBLUEDRAGON,babybluedragon,48,2,1,0,Attack,40,40,40,50,1,1,,,,361,"{""50"":25,""5"":0,""6"":50,""7"":50,""8"":40,""26"":1,""46"":534,""190"":1}"
242,Baby blue dragon,BABYBLUEDRAGON2,babybluedragon2,48,2,1,0,Attack,40,40,40,50,1,1,,,,361,"{""50"":25,""5"":0,""6"":50,""7"":50,""8"":40,""26"":1,""46"":534,""190"":1}"
243,Baby blue dragon,BABYBLUEDRAGON3,babybluedragon3,48,2,1,0,Attack,40,40,40,50,1,1,,,,361,"{""50"":25,""5"":0,""6"":50,""7"":50,""8"":40,""26"":1,""46"":534,""190"":1}"
244,Baby red dragon,BABYREDDRAGON,babyreddragon,48,2,1,0,Attack,40,40,40,50,1,1,,,,361,"{""50"":26,""5"":0,""6"":50,""7"":50,""8"":40,""26"":1,""46"":534,""190"":1}"
245,Baby red dragon,BABYREDDRAGON2,babyreddragon2,48,2,1,0,Attack,40,40,40,50,1,1,,,,361,"{""50"":26,""5"":0,""6"":50,""7"":50,""8"":40,""26"":1,""46"":534,""190"":1}"
246,Baby red dragon,BABYREDDRAGON3,babyreddragon3,48,2,1,0,Attack,40,40,40,50,1,1,,,,361,"{""50"":26,""5"":0,""6"":50,""7"":50,""8"":40,""26"":1,""46"":534,""190"":1}"
247,Red dragon,RED_DRAGON,red_dragon,152,4,1,0,Attack,130,130,130,140,1,1,,,,347,"{""50"":26,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
248,Red dragon,RED_DRAGON2,red_dragon2,152,4,1,0,Attack,130,130,130,140,1,1,,,,347,"{""50"":26,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
249,Red dragon,RED_DRAGON3,red_dragon3,152,4,1,0,Attack,130,130,130,140,1,1,,,,347,"{""50"":26,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
250,Red dragon,RED_DRAGON4,red_dragon4,152,4,1,0,Attack,130,130,130,140,1,1,,,,347,"{""50"":26,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
251,Red dragon,RED_DRAGON5,red_dragon5,152,4,1,0,Attack,130,130,130,140,1,1,,,,347,"{""50"":26,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
252,Black dragon,BLACK_DRAGON,black_dragon,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
253,Black dragon,BLACK_DRAGON2,black_dragon2,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
254,Black dragon,BLACK_DRAGON3,black_dragon3,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
255,Black dragon,BLACK_DRAGON4,black_dragon4,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
256,Black dragon,BLACK_DRAGON5,black_dragon5,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
257,Black dragon,BLACK_DRAGON_STRONGHOLDCAVE_1,black_dragon_strongholdcave_1,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
258,Black dragon,BLACK_DRAGON_STRONGHOLDCAVE_2,black_dragon_strongholdcave_2,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
259,Black dragon,BLACK_DRAGON_STRONGHOLDCAVE_3,black_dragon_strongholdcave_3,227,4,1,0,Attack,200,200,200,190,1,100,,,,347,"{""50"":27,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
260,Green dragon,GREEN_DRAGON,green_dragon,79,4,1,0,Attack,68,68,68,75,1,68,,,,347,"{""50"":24,""5"":0,""6"":40,""7"":40,""8"":30,""26"":1,""46"":536,""190"":1}"
261,Green dragon,GREEN_DRAGON2,green_dragon2,79,4,1,0,Attack,68,68,68,75,1,68,,,,347,"{""50"":24,""5"":0,""6"":40,""7"":40,""8"":30,""26"":1,""46"":536,""190"":1}"
262,Green dragon,GREEN_DRAGON3,green_dragon3,79,4,1,0,Attack,68,68,68,75,1,68,,,,347,"{""50"":24,""5"":0,""6"":40,""7"":40,""8"":30,""26"":1,""46"":536,""190"":1}"
263,Green dragon,GREEN_DRAGON4,green_dragon4,79,4,1,0,Attack,68,68,68,75,1,68,,,,347,"{""50"":24,""5"":0,""6"":40,""7"":40,""8"":30,""26"":1,""46"":536,""190"":1}"
264,Green dragon,GREEN_DRAGON5,green_dragon5,79,4,1,0,Attack,68,68,68,75,1,68,,,,347,"{""50"":24,""5"":0,""6"":40,""7"":40,""8"":30,""26"":1,""46"":536,""190"":1}"
265,Blue dragon,BLUE_DRAGON,blue_dragon,111,4,1,0,Attack,95,95,95,105,1,1,,,,347,"{""50"":25,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
266,Blue dragon,BLUE_DRAGON2,blue_dragon2,111,4,1,0,Attack,95,95,95,105,1,1,,,,347,"{""50"":25,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
267,Blue dragon,BLUE_DRAGON3,blue_dragon3,111,4,1,0,Attack,95,95,95,105,1,1,,,,347,"{""50"":25,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
268,Blue dragon,BLUE_DRAGON4,blue_dragon4,111,4,1,0,Attack,95,95,95,105,1,1,,,,347,"{""50"":25,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
269,Blue dragon,BLUE_DRAGON5,blue_dragon5,111,4,1,0,Attack,95,95,95,105,1,1,,,,347,"{""50"":25,""5"":0,""6"":70,""7"":70,""8"":60,""26"":1,""46"":536,""190"":1}"
270,Bronze dragon,BRONZE_DRAGON,bronze_dragon,131,4,1,0,Attack,112,112,112,122,1,100,,,,347,"{""50"":58,""5"":0,""6"":70,""7"":70,""8"":30,""26"":1,""46"":536,""190"":1}"
271,Bronze dragon,BRONZE_DRAGON_STRONGHOLDCAVE,bronze_dragon_strongholdcave,131,4,1,0,Attack,112,112,112,122,1,100,,,,347,"{""50"":58,""5"":0,""6"":70,""7"":70,""8"":30,""26"":1,""46"":536,""190"":1}"
272,Iron dragon,IRON_DRAGON,iron_dragon,189,4,1,0,Attack,165,165,165,165,1,100,,,,347,"{""50"":59,""5"":0,""6"":70,""7"":70,""8"":30,""26"":1,""46"":536,""190"":1}"
273,Iron dragon,IRON_DRAGON_STRONGHOLDCAVE,iron_dragon_strongholdcave,189,4,1,0,Attack,165,165,165,165,1,100,,,,347,"{""50"":59,""5"":0,""6"":70,""7"":70,""8"":30,""26"":1,""46"":536,""190"":1}"
274,Steel dragon,STEEL_DRAGON,steel_dragon,246,4,1,0,Attack,215,215,215,210,1,100,,,,347,"{""50"":60,""5"":0,""6"":70,""7"":70,""8"":30,""26"":1,""46"":536,""190"":1}"
275,Steel dragon,STEEL_DRAGON_STRONGHOLDCAVE,steel_dragon_strongholdcave,246,4,1,0,Attack,215,215,215,210,1,100,,,,347,"{""50"":60,""5"":0,""6"":70,""7"":70,""8"":30,""26"":1,""46"":536,""190"":1}"
276,Town Crier,PMOD_TOWN_CRIER_VARROCK,pmod_town_crier_varrock,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,259,
277,Town Crier,PMOD_TOWN_CRIER_DRAYNOR,pmod_town_crier_draynor,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,259,
278,Town Crier,PMOD_TOWN_CRIER_FALADOR,pmod_town_crier_falador,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,259,
279,Town Crier,PMOD_TOWN_CRIER_EAST_ARDOYNE,pmod_town_crier_east_ardoyne,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,259,
280,Town Crier,PMOD_TOWN_CRIER_SEERS,pmod_town_crier_seers,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,259,
281,Gull,SEABIRD1,seabird1,0,2,0,0,,1,1,1,1,1,1,,,,255,
282,Cormorant,SEABIRD2,seabird2,0,2,0,0,,1,1,1,1,1,1,,,,255,
283,Pelican,SEABIRD3,seabird3,0,2,0,0,,1,1,1,1,1,1,,,,255,
284,Gull,GULL1,gull1,0,2,0,0,,22,17,22,32,1,1,,,,255,"{""50"":5,""5"":12,""6"":10,""7"":16,""8"":8,""26"":0}"
285,Gull,GULL2,gull2,0,2,0,0,,22,17,22,32,1,1,,,,255,"{""50"":5,""5"":12,""6"":10,""7"":16,""8"":8,""26"":0}"
286,Eagle,CONCH_EAGLE_WINGED_LAND,conch_eagle_winged_land,0,3,1,0,,1,1,1,1,1,1,,,,0,
287,Mercenary,PORT_ROBERTS_BAR_PATRON,port_roberts_bar_patron,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
288,Chartin' Charles McAtless,SAILING_CHARTING_TUTOR_1OP,sailing_charting_tutor_1op,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
289,Ghoul,GHOUL,ghoul,42,1,1,0,Attack,30,30,40,50,1,1,,,,260,"{""50"":23,""26"":2}"
290,Dwarf,DWARF_NORMAL,dwarf_normal,10,1,1,0,Attack,8,6,8,16,1,1,,,,352,"{""50"":57,""5"":0,""6"":0,""7"":0,""8"":5,""26"":0,""10"":7,""14"":5}"
291,Chaos dwarf,DWARF_CHAOS,dwarf_chaos,48,1,1,0,Attack,38,28,42,61,1,1,,,,352,"{""50"":57,""5"":40,""6"":34,""7"":25,""8"":10,""26"":2,""10"":9}"
292,Dwarf,DWARF_MOUNTAIN,dwarf_mountain,20,1,1,0,Attack,15,16,16,26,1,1,,,,352,"{""50"":57,""5"":0,""6"":0,""7"":0,""8"":5,""26"":2,""10"":9,""14"":6}"
293,Adventurer Jon,AP_GUIDE_OPT_OUT,ap_guide_opt_out,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
294,Dwarf,FAI_FALADOR_DWARF_NORMAL1,fai_falador_dwarf_normal1,11,1,1,0,Attack,8,10,8,14,1,1,,,,352,"{""50"":57,""5"":0,""6"":0,""7"":0,""8"":5,""26"":0,""10"":7,""14"":5}"
295,Dwarf,FAI_FALADOR_DWARF_NORMAL2,fai_falador_dwarf_normal2,11,1,1,0,Attack,12,8,5,16,1,1,,,,352,"{""50"":57,""5"":0,""6"":0,""7"":0,""8"":10,""26"":0,""10"":7,""14"":5}"
296,Dwarf,FAI_FALADOR_DWARF_NORMAL3,fai_falador_dwarf_normal3,10,1,1,0,Attack,8,10,8,12,1,1,,,,352,"{""50"":57,""5"":0,""6"":0,""7"":0,""8"":5,""26"":0,""10"":7,""14"":5}"
297,Thordur,THORDUR,thordur,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
298,Thordur,THORDUR_FACEPALM,thordur_facepalm,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
299,Gunthor the brave,GUNTHOR_THE_BRAVE,gunthor_the_brave,29,1,1,0,Talk-to|Attack,22,25,22,35,1,1,,,,0,"{""5"":12,""6"":14,""7"":10,""8"":-1,""26"":1,""10"":13,""14"":6}"
300,Jailer,JAILER,jailer,47,1,1,0,Attack,40,40,40,47,1,1,,,,0,"{""5"":79,""6"":63,""7"":47,""26"":2}"
301,Black Heather,BLACK_HEATHER,black_heather,34,1,1,0,Talk-to|Attack,32,27,26,37,1,1,,,,0,"{""50"":102,""5"":9,""6"":8,""7"":10,""26"":1,""10"":9}"
302,Donny the lad,DONNY_THE_LAD,donny_the_lad,34,1,1,0,Talk-to|Attack,32,27,26,37,1,1,,,,0,"{""50"":102,""5"":9,""6"":8,""7"":10,""26"":1,""10"":9}"
303,Speedy Keith,SPEEDY_KEITH,speedy_keith,34,1,1,0,Talk-to|Attack,32,27,26,37,1,1,,,,0,"{""50"":102,""5"":9,""6"":8,""7"":10,""26"":1,""10"":9}"
304,Salarin the twisted,SALARIN_THE_TWISTED,salarin_the_twisted,70,1,1,0,Attack,58,62,58,70,1,1,,,,0,"{""50"":110,""26"":2}"
305,Jennifer,SHAYZIEN_GENERALSTORE,shayzien_generalstore,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
306,Lumbridge Guide,LUMBRIDGE_GUIDE,lumbridge_guide,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,922,
307,Dr Jekyll,MACRO_JEKYLL,macro_jekyll,0,1,1,0,Talk-to|Dismiss,1,1,1,1,1,1,,,,771,
308,Emblem Trader,EMBLEM_TRADER,emblem_trader,0,1,1,0,Talk-to|Rewards|Skull,1,1,1,1,1,1,,,,1187,
309,Reacher,TEST_SILLYCHICKEN,test_sillychicken,0,1,0,0,,1,1,1,1,1,1,,,,0,
310,Ayesha,FARMING_GARDENER_CACTUS,farming_gardener_cactus,0,1,1,0,Talk-to|Pay|Trade,1,1,1,1,1,1,,,,459,
311,Ironman tutor,IRONMAN_TUTOR_1,ironman_tutor_1,0,1,1,0,Talk-to|Armour|Setup,1,1,1,1,1,1,,,,53,
312,Frog,MACRO_FROG_NOHAT,macro_frog_nohat,0,1,1,0,Talk-to|Dismiss,1,1,1,1,1,1,,,,0,
313,Reacher,TEST_SILLYRAT,test_sillyrat,0,1,0,0,,1,1,1,1,1,1,,,,0,
314,Dr Jekyll,MACRO_JEKYLL_UNDERWATER,macro_jekyll_underwater,0,1,1,0,Talk-to|Dismiss,1,1,1,1,1,1,,,,771,
315,Leagues Tutor,LEAGUE_TUTOR_LEAGUE,league_tutor_league,0,1,1,0,Talk-to|Check-pets|Collect-items,1,1,1,1,1,1,,,,922,
316,Leagues Tutor,LEAGUE_TUTOR_NORMAL,league_tutor_normal,0,1,1,0,Talk-to|Trade|Claim-trophies,1,1,1,1,1,1,,,,922,
317,null,LEAGUE_TUTOR,league_tutor,0,1,1,0,,1,1,1,1,1,1,10031,,"[316,-1]",922,
318,Dark core,CORE_PET,core_pet,0,1,0,1,Talk-to|Pick-up|Metamorphosis,1,1,1,1,1,1,,,,0,
319,Corporeal Beast,CORP_BEAST,corp_beast,785,5,1,0,Attack,320,310,320,2000,150,350,,,,254,"{""1361"":2,""5"":25,""6"":200,""7"":100,""8"":150,""26"":2,""46"":592,""14"":4}"
320,Dark energy core,DARK_CORE,dark_core,75,1,1,0,Attack,1,20,1,25,1,1,,,,0,"{""1361"":2,""5"":10,""6"":10,""7"":10,""8"":-5,""46"":592}"
